site_id,well_id,cell_type,experiment,plate,well,site,treatment,treatment_conc,treatment_class,directory,class,label
HUVEC-2_2_M26_2,HUVEC-2_2_M26,HUVEC,HUVEC-2,2,M26,2,Activin-A,0.1,Growth factor,HUVEC-2/Plate2/M26_s2,Cytokine-GF,0
HUVEC-2_2_M26_3,HUVEC-2_2_M26,HUVEC,HUVEC-2,2,M26,3,Activin-A,0.1,Growth factor,HUVEC-2/Plate2/M26_s3,Cytokine-GF,0
HUVEC-2_2_M26_4,HUVEC-2_2_M26,HUVEC,HUVEC-2,2,M26,4,Activin-A,0.1,Growth factor,HUVEC-2/Plate2/M26_s4,Cytokine-GF,0
HUVEC-1_5_B16_1,HUVEC-1_5_B16,HUVEC,HUVEC-1,5,B16,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/B16_s1,Cytokine-GF,0
HUVEC-1_5_B16_2,HUVEC-1_5_B16,HUVEC,HUVEC-1,5,B16,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/B16_s2,Cytokine-GF,0
HUVEC-1_5_B16_3,HUVEC-1_5_B16,HUVEC,HUVEC-1,5,B16,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/B16_s3,Cytokine-GF,0
HUVEC-1_5_B16_4,HUVEC-1_5_B16,HUVEC,HUVEC-1,5,B16,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/B16_s4,Cytokine-GF,0
HUVEC-1_5_P36_1,HUVEC-1_5_P36,HUVEC,HUVEC-1,5,P36,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/P36_s1,Cytokine-GF,0
HUVEC-1_5_P36_2,HUVEC-1_5_P36,HUVEC,HUVEC-1,5,P36,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/P36_s2,Cytokine-GF,0
HUVEC-1_5_P36_3,HUVEC-1_5_P36,HUVEC,HUVEC-1,5,P36,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/P36_s3,Cytokine-GF,0
HUVEC-1_5_P36_4,HUVEC-1_5_P36,HUVEC,HUVEC-1,5,P36,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/P36_s4,Cytokine-GF,0
HUVEC-1_5_R19_1,HUVEC-1_5_R19,HUVEC,HUVEC-1,5,R19,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/R19_s1,Cytokine-GF,0
HUVEC-1_5_R19_2,HUVEC-1_5_R19,HUVEC,HUVEC-1,5,R19,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/R19_s2,Cytokine-GF,0
HUVEC-1_5_R19_3,HUVEC-1_5_R19,HUVEC,HUVEC-1,5,R19,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/R19_s3,Cytokine-GF,0
HUVEC-1_5_R19_4,HUVEC-1_5_R19,HUVEC,HUVEC-1,5,R19,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate5/R19_s4,Cytokine-GF,0
HUVEC-1_6_F43_1,HUVEC-1_6_F43,HUVEC,HUVEC-1,6,F43,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/F43_s1,Cytokine-GF,0
HUVEC-1_6_F43_2,HUVEC-1_6_F43,HUVEC,HUVEC-1,6,F43,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/F43_s2,Cytokine-GF,0
HUVEC-1_6_F43_3,HUVEC-1_6_F43,HUVEC,HUVEC-1,6,F43,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/F43_s3,Cytokine-GF,0
HUVEC-1_6_F43_4,HUVEC-1_6_F43,HUVEC,HUVEC-1,6,F43,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/F43_s4,Cytokine-GF,0
HUVEC-1_6_K44_1,HUVEC-1_6_K44,HUVEC,HUVEC-1,6,K44,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/K44_s1,Cytokine-GF,0
HUVEC-1_6_K44_2,HUVEC-1_6_K44,HUVEC,HUVEC-1,6,K44,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/K44_s2,Cytokine-GF,0
HUVEC-1_6_K44_3,HUVEC-1_6_K44,HUVEC,HUVEC-1,6,K44,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/K44_s3,Cytokine-GF,0
HUVEC-1_6_K44_4,HUVEC-1_6_K44,HUVEC,HUVEC-1,6,K44,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/K44_s4,Cytokine-GF,0
HUVEC-1_6_W47_1,HUVEC-1_6_W47,HUVEC,HUVEC-1,6,W47,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/W47_s1,Cytokine-GF,0
HUVEC-1_6_W47_2,HUVEC-1_6_W47,HUVEC,HUVEC-1,6,W47,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/W47_s2,Cytokine-GF,0
HUVEC-1_6_W47_3,HUVEC-1_6_W47,HUVEC,HUVEC-1,6,W47,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/W47_s3,Cytokine-GF,0
HUVEC-1_6_W47_4,HUVEC-1_6_W47,HUVEC,HUVEC-1,6,W47,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-1/Plate6/W47_s4,Cytokine-GF,0
HUVEC-2_5_AD29_1,HUVEC-2_5_AD29,HUVEC,HUVEC-2,5,AD29,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/AD29_s1,Cytokine-GF,0
HUVEC-2_5_AD29_2,HUVEC-2_5_AD29,HUVEC,HUVEC-2,5,AD29,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/AD29_s2,Cytokine-GF,0
HUVEC-2_5_AD29_3,HUVEC-2_5_AD29,HUVEC,HUVEC-2,5,AD29,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/AD29_s3,Cytokine-GF,0
HUVEC-2_5_AD29_4,HUVEC-2_5_AD29,HUVEC,HUVEC-2,5,AD29,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/AD29_s4,Cytokine-GF,0
HUVEC-2_5_H21_1,HUVEC-2_5_H21,HUVEC,HUVEC-2,5,H21,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/H21_s1,Cytokine-GF,0
HUVEC-2_5_H21_2,HUVEC-2_5_H21,HUVEC,HUVEC-2,5,H21,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/H21_s2,Cytokine-GF,0
HUVEC-2_5_H21_3,HUVEC-2_5_H21,HUVEC,HUVEC-2,5,H21,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/H21_s3,Cytokine-GF,0
HUVEC-2_5_H21_4,HUVEC-2_5_H21,HUVEC,HUVEC-2,5,H21,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/H21_s4,Cytokine-GF,0
HUVEC-2_5_U15_1,HUVEC-2_5_U15,HUVEC,HUVEC-2,5,U15,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/U15_s1,Cytokine-GF,0
HUVEC-2_5_U15_2,HUVEC-2_5_U15,HUVEC,HUVEC-2,5,U15,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/U15_s2,Cytokine-GF,0
HUVEC-2_5_U15_3,HUVEC-2_5_U15,HUVEC,HUVEC-2,5,U15,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/U15_s3,Cytokine-GF,0
HUVEC-2_5_U15_4,HUVEC-2_5_U15,HUVEC,HUVEC-2,5,U15,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate5/U15_s4,Cytokine-GF,0
HUVEC-2_6_AD24_1,HUVEC-2_6_AD24,HUVEC,HUVEC-2,6,AD24,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/AD24_s1,Cytokine-GF,0
HUVEC-2_6_AD24_2,HUVEC-2_6_AD24,HUVEC,HUVEC-2,6,AD24,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/AD24_s2,Cytokine-GF,0
HUVEC-2_6_AD24_3,HUVEC-2_6_AD24,HUVEC,HUVEC-2,6,AD24,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/AD24_s3,Cytokine-GF,0
HUVEC-2_6_AD24_4,HUVEC-2_6_AD24,HUVEC,HUVEC-2,6,AD24,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/AD24_s4,Cytokine-GF,0
HUVEC-2_6_I05_1,HUVEC-2_6_I05,HUVEC,HUVEC-2,6,I05,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/I05_s1,Cytokine-GF,0
HUVEC-2_6_I05_2,HUVEC-2_6_I05,HUVEC,HUVEC-2,6,I05,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/I05_s2,Cytokine-GF,0
HUVEC-2_6_I05_3,HUVEC-2_6_I05,HUVEC,HUVEC-2,6,I05,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/I05_s3,Cytokine-GF,0
HUVEC-2_6_I05_4,HUVEC-2_6_I05,HUVEC,HUVEC-2,6,I05,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/I05_s4,Cytokine-GF,0
HUVEC-2_6_N42_1,HUVEC-2_6_N42,HUVEC,HUVEC-2,6,N42,1,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/N42_s1,Cytokine-GF,0
HUVEC-2_6_N42_2,HUVEC-2_6_N42,HUVEC,HUVEC-2,6,N42,2,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/N42_s2,Cytokine-GF,0
HUVEC-2_6_N42_3,HUVEC-2_6_N42,HUVEC,HUVEC-2,6,N42,3,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/N42_s3,Cytokine-GF,0
HUVEC-2_6_N42_4,HUVEC-2_6_N42,HUVEC,HUVEC-2,6,N42,4,Activin-B,0.0009999999999999,Growth factor,HUVEC-2/Plate6/N42_s4,Cytokine-GF,0
HUVEC-1_3_B35_1,HUVEC-1_3_B35,HUVEC,HUVEC-1,3,B35,1,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/B35_s1,Cytokine-GF,0
HUVEC-1_3_B35_2,HUVEC-1_3_B35,HUVEC,HUVEC-1,3,B35,2,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/B35_s2,Cytokine-GF,0
HUVEC-1_3_B35_3,HUVEC-1_3_B35,HUVEC,HUVEC-1,3,B35,3,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/B35_s3,Cytokine-GF,0
HUVEC-1_3_B35_4,HUVEC-1_3_B35,HUVEC,HUVEC-1,3,B35,4,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/B35_s4,Cytokine-GF,0
HUVEC-1_3_R45_1,HUVEC-1_3_R45,HUVEC,HUVEC-1,3,R45,1,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/R45_s1,Cytokine-GF,0
HUVEC-1_3_R45_2,HUVEC-1_3_R45,HUVEC,HUVEC-1,3,R45,2,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/R45_s2,Cytokine-GF,0
HUVEC-1_3_R45_3,HUVEC-1_3_R45,HUVEC,HUVEC-1,3,R45,3,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/R45_s3,Cytokine-GF,0
HUVEC-1_3_R45_4,HUVEC-1_3_R45,HUVEC,HUVEC-1,3,R45,4,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/R45_s4,Cytokine-GF,0
HUVEC-1_3_Z40_1,HUVEC-1_3_Z40,HUVEC,HUVEC-1,3,Z40,1,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/Z40_s1,Cytokine-GF,0
HUVEC-1_3_Z40_2,HUVEC-1_3_Z40,HUVEC,HUVEC-1,3,Z40,2,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/Z40_s2,Cytokine-GF,0
HUVEC-1_3_Z40_3,HUVEC-1_3_Z40,HUVEC,HUVEC-1,3,Z40,3,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/Z40_s3,Cytokine-GF,0
HUVEC-1_3_Z40_4,HUVEC-1_3_Z40,HUVEC,HUVEC-1,3,Z40,4,Activin-B,0.01,Growth factor,HUVEC-1/Plate3/Z40_s4,Cytokine-GF,0
HUVEC-1_4_AC20_1,HUVEC-1_4_AC20,HUVEC,HUVEC-1,4,AC20,1,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/AC20_s1,Cytokine-GF,0
HUVEC-1_4_AC20_2,HUVEC-1_4_AC20,HUVEC,HUVEC-1,4,AC20,2,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/AC20_s2,Cytokine-GF,0
HUVEC-1_4_AC20_3,HUVEC-1_4_AC20,HUVEC,HUVEC-1,4,AC20,3,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/AC20_s3,Cytokine-GF,0
HUVEC-1_4_AC20_4,HUVEC-1_4_AC20,HUVEC,HUVEC-1,4,AC20,4,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/AC20_s4,Cytokine-GF,0
HUVEC-1_4_F43_1,HUVEC-1_4_F43,HUVEC,HUVEC-1,4,F43,1,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/F43_s1,Cytokine-GF,0
HUVEC-1_4_F43_2,HUVEC-1_4_F43,HUVEC,HUVEC-1,4,F43,2,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/F43_s2,Cytokine-GF,0
HUVEC-1_4_F43_3,HUVEC-1_4_F43,HUVEC,HUVEC-1,4,F43,3,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/F43_s3,Cytokine-GF,0
HUVEC-1_4_F43_4,HUVEC-1_4_F43,HUVEC,HUVEC-1,4,F43,4,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/F43_s4,Cytokine-GF,0
HUVEC-1_4_O20_1,HUVEC-1_4_O20,HUVEC,HUVEC-1,4,O20,1,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/O20_s1,Cytokine-GF,0
HUVEC-1_4_O20_2,HUVEC-1_4_O20,HUVEC,HUVEC-1,4,O20,2,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/O20_s2,Cytokine-GF,0
HUVEC-1_4_O20_3,HUVEC-1_4_O20,HUVEC,HUVEC-1,4,O20,3,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/O20_s3,Cytokine-GF,0
HUVEC-1_4_O20_4,HUVEC-1_4_O20,HUVEC,HUVEC-1,4,O20,4,Activin-B,0.01,Growth factor,HUVEC-1/Plate4/O20_s4,Cytokine-GF,0
HUVEC-2_3_K04_1,HUVEC-2_3_K04,HUVEC,HUVEC-2,3,K04,1,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/K04_s1,Cytokine-GF,0
HUVEC-2_3_K04_2,HUVEC-2_3_K04,HUVEC,HUVEC-2,3,K04,2,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/K04_s2,Cytokine-GF,0
HUVEC-2_3_K04_3,HUVEC-2_3_K04,HUVEC,HUVEC-2,3,K04,3,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/K04_s3,Cytokine-GF,0
HUVEC-2_3_K04_4,HUVEC-2_3_K04,HUVEC,HUVEC-2,3,K04,4,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/K04_s4,Cytokine-GF,0
HUVEC-2_3_L23_1,HUVEC-2_3_L23,HUVEC,HUVEC-2,3,L23,1,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/L23_s1,Cytokine-GF,0
HUVEC-2_3_L23_2,HUVEC-2_3_L23,HUVEC,HUVEC-2,3,L23,2,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/L23_s2,Cytokine-GF,0
HUVEC-2_3_L23_3,HUVEC-2_3_L23,HUVEC,HUVEC-2,3,L23,3,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/L23_s3,Cytokine-GF,0
HUVEC-2_3_L23_4,HUVEC-2_3_L23,HUVEC,HUVEC-2,3,L23,4,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/L23_s4,Cytokine-GF,0
HUVEC-2_3_X23_1,HUVEC-2_3_X23,HUVEC,HUVEC-2,3,X23,1,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/X23_s1,Cytokine-GF,0
HUVEC-2_3_X23_2,HUVEC-2_3_X23,HUVEC,HUVEC-2,3,X23,2,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/X23_s2,Cytokine-GF,0
HUVEC-2_3_X23_3,HUVEC-2_3_X23,HUVEC,HUVEC-2,3,X23,3,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/X23_s3,Cytokine-GF,0
HUVEC-2_3_X23_4,HUVEC-2_3_X23,HUVEC,HUVEC-2,3,X23,4,Activin-B,0.01,Growth factor,HUVEC-2/Plate3/X23_s4,Cytokine-GF,0
HUVEC-2_4_B43_1,HUVEC-2_4_B43,HUVEC,HUVEC-2,4,B43,1,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/B43_s1,Cytokine-GF,0
HUVEC-2_4_B43_2,HUVEC-2_4_B43,HUVEC,HUVEC-2,4,B43,2,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/B43_s2,Cytokine-GF,0
HUVEC-2_4_B43_3,HUVEC-2_4_B43,HUVEC,HUVEC-2,4,B43,3,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/B43_s3,Cytokine-GF,0
HUVEC-2_4_B43_4,HUVEC-2_4_B43,HUVEC,HUVEC-2,4,B43,4,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/B43_s4,Cytokine-GF,0
HUVEC-2_4_Q40_1,HUVEC-2_4_Q40,HUVEC,HUVEC-2,4,Q40,1,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/Q40_s1,Cytokine-GF,0
HUVEC-2_4_Q40_2,HUVEC-2_4_Q40,HUVEC,HUVEC-2,4,Q40,2,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/Q40_s2,Cytokine-GF,0
HUVEC-2_4_Q40_3,HUVEC-2_4_Q40,HUVEC,HUVEC-2,4,Q40,3,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/Q40_s3,Cytokine-GF,0
HUVEC-2_4_Q40_4,HUVEC-2_4_Q40,HUVEC,HUVEC-2,4,Q40,4,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/Q40_s4,Cytokine-GF,0
HUVEC-2_4_V42_1,HUVEC-2_4_V42,HUVEC,HUVEC-2,4,V42,1,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/V42_s1,Cytokine-GF,0
HUVEC-2_4_V42_2,HUVEC-2_4_V42,HUVEC,HUVEC-2,4,V42,2,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/V42_s2,Cytokine-GF,0
HUVEC-2_4_V42_3,HUVEC-2_4_V42,HUVEC,HUVEC-2,4,V42,3,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/V42_s3,Cytokine-GF,0
HUVEC-2_4_V42_4,HUVEC-2_4_V42,HUVEC,HUVEC-2,4,V42,4,Activin-B,0.01,Growth factor,HUVEC-2/Plate4/V42_s4,Cytokine-GF,0
HUVEC-1_1_AD22_1,HUVEC-1_1_AD22,HUVEC,HUVEC-1,1,AD22,1,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/AD22_s1,Cytokine-GF,0
HUVEC-1_1_AD22_2,HUVEC-1_1_AD22,HUVEC,HUVEC-1,1,AD22,2,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/AD22_s2,Cytokine-GF,0
HUVEC-1_1_AD22_3,HUVEC-1_1_AD22,HUVEC,HUVEC-1,1,AD22,3,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/AD22_s3,Cytokine-GF,0
HUVEC-1_1_AD22_4,HUVEC-1_1_AD22,HUVEC,HUVEC-1,1,AD22,4,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/AD22_s4,Cytokine-GF,0
HUVEC-1_1_J43_1,HUVEC-1_1_J43,HUVEC,HUVEC-1,1,J43,1,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/J43_s1,Cytokine-GF,0
HUVEC-1_1_J43_2,HUVEC-1_1_J43,HUVEC,HUVEC-1,1,J43,2,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/J43_s2,Cytokine-GF,0
HUVEC-1_1_J43_3,HUVEC-1_1_J43,HUVEC,HUVEC-1,1,J43,3,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/J43_s3,Cytokine-GF,0
HUVEC-1_1_J43_4,HUVEC-1_1_J43,HUVEC,HUVEC-1,1,J43,4,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/J43_s4,Cytokine-GF,0
HUVEC-1_1_P26_1,HUVEC-1_1_P26,HUVEC,HUVEC-1,1,P26,1,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/P26_s1,Cytokine-GF,0
HUVEC-1_1_P26_2,HUVEC-1_1_P26,HUVEC,HUVEC-1,1,P26,2,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/P26_s2,Cytokine-GF,0
HUVEC-1_1_P26_3,HUVEC-1_1_P26,HUVEC,HUVEC-1,1,P26,3,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/P26_s3,Cytokine-GF,0
HUVEC-1_1_P26_4,HUVEC-1_1_P26,HUVEC,HUVEC-1,1,P26,4,Activin-B,0.1,Growth factor,HUVEC-1/Plate1/P26_s4,Cytokine-GF,0
HUVEC-1_2_AA06_1,HUVEC-1_2_AA06,HUVEC,HUVEC-1,2,AA06,1,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/AA06_s1,Cytokine-GF,0
HUVEC-1_2_AA06_2,HUVEC-1_2_AA06,HUVEC,HUVEC-1,2,AA06,2,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/AA06_s2,Cytokine-GF,0
HUVEC-1_2_AA06_3,HUVEC-1_2_AA06,HUVEC,HUVEC-1,2,AA06,3,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/AA06_s3,Cytokine-GF,0
HUVEC-1_2_AA06_4,HUVEC-1_2_AA06,HUVEC,HUVEC-1,2,AA06,4,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/AA06_s4,Cytokine-GF,0
HUVEC-1_2_AE19_1,HUVEC-1_2_AE19,HUVEC,HUVEC-1,2,AE19,1,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/AE19_s1,Cytokine-GF,0
HUVEC-1_2_AE19_2,HUVEC-1_2_AE19,HUVEC,HUVEC-1,2,AE19,2,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/AE19_s2,Cytokine-GF,0
HUVEC-1_2_AE19_3,HUVEC-1_2_AE19,HUVEC,HUVEC-1,2,AE19,3,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/AE19_s3,Cytokine-GF,0
HUVEC-1_2_AE19_4,HUVEC-1_2_AE19,HUVEC,HUVEC-1,2,AE19,4,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/AE19_s4,Cytokine-GF,0
HUVEC-1_2_H38_1,HUVEC-1_2_H38,HUVEC,HUVEC-1,2,H38,1,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/H38_s1,Cytokine-GF,0
HUVEC-1_2_H38_2,HUVEC-1_2_H38,HUVEC,HUVEC-1,2,H38,2,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/H38_s2,Cytokine-GF,0
HUVEC-1_2_H38_3,HUVEC-1_2_H38,HUVEC,HUVEC-1,2,H38,3,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/H38_s3,Cytokine-GF,0
HUVEC-1_2_H38_4,HUVEC-1_2_H38,HUVEC,HUVEC-1,2,H38,4,Activin-B,0.1,Growth factor,HUVEC-1/Plate2/H38_s4,Cytokine-GF,0
HUVEC-2_1_E04_1,HUVEC-2_1_E04,HUVEC,HUVEC-2,1,E04,1,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/E04_s1,Cytokine-GF,0
HUVEC-2_1_E04_2,HUVEC-2_1_E04,HUVEC,HUVEC-2,1,E04,2,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/E04_s2,Cytokine-GF,0
HUVEC-2_1_E04_3,HUVEC-2_1_E04,HUVEC,HUVEC-2,1,E04,3,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/E04_s3,Cytokine-GF,0
HUVEC-2_1_E04_4,HUVEC-2_1_E04,HUVEC,HUVEC-2,1,E04,4,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/E04_s4,Cytokine-GF,0
HUVEC-2_1_E32_1,HUVEC-2_1_E32,HUVEC,HUVEC-2,1,E32,1,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/E32_s1,Cytokine-GF,0
HUVEC-2_1_E32_2,HUVEC-2_1_E32,HUVEC,HUVEC-2,1,E32,2,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/E32_s2,Cytokine-GF,0
HUVEC-2_1_E32_3,HUVEC-2_1_E32,HUVEC,HUVEC-2,1,E32,3,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/E32_s3,Cytokine-GF,0
HUVEC-2_1_E32_4,HUVEC-2_1_E32,HUVEC,HUVEC-2,1,E32,4,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/E32_s4,Cytokine-GF,0
HUVEC-2_1_S16_1,HUVEC-2_1_S16,HUVEC,HUVEC-2,1,S16,1,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/S16_s1,Cytokine-GF,0
HUVEC-2_1_S16_2,HUVEC-2_1_S16,HUVEC,HUVEC-2,1,S16,2,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/S16_s2,Cytokine-GF,0
HUVEC-2_1_S16_3,HUVEC-2_1_S16,HUVEC,HUVEC-2,1,S16,3,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/S16_s3,Cytokine-GF,0
HUVEC-2_1_S16_4,HUVEC-2_1_S16,HUVEC,HUVEC-2,1,S16,4,Activin-B,0.1,Growth factor,HUVEC-2/Plate1/S16_s4,Cytokine-GF,0
HUVEC-2_2_R20_1,HUVEC-2_2_R20,HUVEC,HUVEC-2,2,R20,1,Activin-B,0.1,Growth factor,HUVEC-2/Plate2/R20_s1,Cytokine-GF,0
HUVEC-2_2_R20_2,HUVEC-2_2_R20,HUVEC,HUVEC-2,2,R20,2,Activin-B,0.1,Growth factor,HUVEC-2/Plate2/R20_s2,Cytokine-GF,0
HUVEC-2_2_R20_3,HUVEC-2_2_R20,HUVEC,HUVEC-2,2,R20,3,Activin-B,0.1,Growth factor,HUVEC-2/Plate2/R20_s3,Cytokine-GF,0
HUVEC-2_2_R20_4,HUVEC-2_2_R20,HUVEC,HUVEC-2,2,R20,4,Activin-B,0.1,Growth factor,HUVEC-2/Plate2/R20_s4,Cytokine-GF,0
HUVEC-2_2_V43_1,HUVEC-2_2_V43,HUVEC,HUVEC-2,2,V43,1,Activin-B,0.1,Growth factor,HUVEC-2/Plate2/V43_s1,Cytokine-GF,0
HUVEC-2_2_V43_2,HUVEC-2_2_V43,HUVEC,HUVEC-2,2,V43,2,Activin-B,0.1,Growth factor,HUVEC-2/Plate2/V43_s2,Cytokine-GF,0
HUVEC-2_2_V43_3,HUVEC-2_2_V43,HUVEC,HUVEC-2,2,V43,3,Activin-B,0.1,Growth factor,HUVEC-2/Plate2/V43_s3,Cytokine-GF,0
